ID|GTIN|Identifier_exists|Title|Availability|availability_date|"Brand name"|Link|"Image URL"|"Item subtitle"|Description|product_type|Condition|Price|"Sale Price"|"Contextual keywords"|Google_product_category|size|shipping
59085||false|"Monaco 5ft High End Bed - White"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/200-204-007-monaco-5ft-high-end-bedframe-white|https://murphyfurniture.ie/163220-large_default/200-204-007-monaco-5ft-high-end-bedframe-white.jpg|"Monaco 5FT High End Bed - White"|"Built to last from solid pine timbers, the Monaco High Foot End Bedframe is an affordable and stylish centrepiece for any bedroom. Finished in a sleek, clean white, it features matching headboard and footboard panels with vertical slats and oversized oak plinths for a refined, timeless look. The strong pine slatted base offers excellent mattress support while allowing air to circulate for a cool and comfortable night’s sleep. Combining durability, elegance, and unbeatable value, the Monaco bedframe is a standout choice for style-conscious shoppers.
Key Features:

Solid pine construction for lasting strength
Clean white painted finish for a contemporary look
Matching headboard and footboard with vertical slats
Oversized oak plinths add classic character
Pine slatted base enhances airflow and mattress support
Stylish and affordable – excellent value

Dimensions W x D x H: 1630 x 2130 x 1025 mm
Flat packed, assembly will be required."|Furniture|new|"299 EUR"||Monaco;5FT;High;End;Bed;-;White|436||"IE:::0 EUR"
59086||false|"Monaco 5ft Low End Bed - White"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/200-204-008-monaco-5ft-low-end-bedframe-white|https://murphyfurniture.ie/163218-large_default/200-204-008-monaco-5ft-low-end-bedframe-white.jpg|"Monaco 5FT Low End Bed - White"|"Built to last from solid pine timbers, the Monaco Low Foot End Bedframe is an affordable and stylish addition to any bedroom. Finished in a clean white tone, it features a slatted headboard and oversized oak plinths on both ends for a touch of elegance and timeless appeal. Strong pine slats provide a robust base for your mattress while allowing airflow for a cool and comfortable night’s sleep. Perfectly blending durability and design, the Monaco bedframe offers exceptional value without compromising on quality or style.
Key Features:

Solid pine construction for long-lasting durability
Clean white painted finish to suit contemporary spaces
Oversized oak plinths for added style and contrast
Slatted headboard for a classic touch
Pine slatted base promotes airflow and mattress support
Great value without compromising on quality

Dimensions W x D x H: 1620 x 2130 x 1025 mm 
Flat packed, assembly will be required."|Furniture|new|"269 EUR"||Monaco;5FT;Low;End;Bed;-;White|436||"IE:::0 EUR"
59094||false|"Neptune 3ft Bunk Bed - White"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/200-205-009-neptune-3ft-bunk-bedframe-white|https://murphyfurniture.ie/158370-large_default/200-205-009-neptune-3ft-bunk-bedframe-white.jpg|"Neptune 3FT Bunk Bed - White"|"The Neptune Bunk Bedframe is a stylish and practical solution for shared or multi-functional bedrooms. Designed to maximize space, it features two single beds stacked securely on top of each other, with the option to separate them into two standalone beds when needed. The sturdy frame includes a fixed ladder for easy access to the top bunk and strong side rails for enhanced safety. Finished in a sleek white paint, this bunk bed complements a variety of bedroom styles while providing a durable and comfortable sleeping arrangement.
Key Features:


Space-saving design with two stacked single beds


Convertible functionality – can be split into two separate beds


Sturdy fixed ladder for easy and secure access to the top bunk


Strong side rails for enhanced safety and stability


Durable painted white finish to complement any décor


28 wooden slats for solid mattress support


Dimensions:


Bunk: 2045 x 1040 x 1510 mm


Height Below Side Rail: 285 mm


Height of Bed Base: 335 mm


Height Below Bed Base: 285 mm


Head/Footboard Height: 755 mm


Height Between Bed Bases: 750 mm


Ladder Position: Right side


Post Thickness: 60 mm


Wooden Slats: 28 pieces (70 x 18 mm)


Max Mattress Thickness: 180 mm


Flat packed, assembly will be required."|Furniture|new|"359 EUR"||Neptune;3FT;Bunk;Bed;-;White|436||"IE:::0 EUR"
59097||false|"Nevada 2 Door 1 Drawer Wardrobe - Grey Gloss/light Oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-101-079-nevada-2-door-1-drawer-wardrobe-grey-gloss-light-oak|https://murphyfurniture.ie/50951-large_default/100-101-079-nevada-2-door-1-drawer-wardrobe-grey-gloss-light-oak.jpg|"Nevada 2 Door 1 Drawer Wardrobe - Grey Gloss/Light Oak"|"This Nevada 2 door wardrobe has a grey gloss finish. Behind the doors is a hanging rail with space at the bottom for footwear. An external drawer provides additional storage. Silver handles finish off this wardrobe beautifully.Dimensions W x D x H: 

780 x 520 x 1825 mm
Hanging Area W745 D500 H1465
Hanging Rail Height 1360
Door Size W375 H1470
Hanging Area Opening Width 720
Internal Drawer Space W700 D385 H100
Front Size Drawer W760 H175
Anti-Tip Strap Included

Flat packed, assembly will be required."|Furniture|new|"219 EUR"||Nevada;2;Door;1;Drawer;Wardrobe;-;Grey;Gloss/Light;Oak|436||"IE:::0 EUR"
59099||false|"Nevada 2 Door 1 Drawer Wardrobe - White Gloss"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-101-090-nevada-2-door-1-drawer-wardrobe-white-gloss|https://murphyfurniture.ie/50985-large_default/100-101-090-nevada-2-door-1-drawer-wardrobe-white-gloss.jpg|"Nevada 2 Door 1 Drawer Wardrobe - White Gloss"|"This Nevada 2 door wardrobe has a neutral white gloss finish. Behind the doors is a hanging rail with space at the bottom for footwear. An external drawer provides additional storage. Silver handles finish off this wardrobe beautifully.Dimensions W x D x H: 780 x 520 x 1825 mm
Product information:
Hanging Area W745 D500 H1465
Hanging Rail Height 1360
Door Size W375 H1470
Hanging Area Opening Width 720
Internal Drawer Space W700 D385 H100
Front Size Drawer W760 H175
Anti-Tip Strap Included
*Other furniture &amp; accessories not included.
Please remember to measure your space before ordering.
Flat packed, assembly will be required."|Furniture|new|"219 EUR"||Nevada;2;Door;1;Drawer;Wardrobe;-;White;Gloss|436||"IE:::0 EUR"
59102||false|"Nevada 2 Drawer Bedside Locker - Grey Gloss/light Oak Effect Veneer"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-103-053-nevada-2-drawer-bedside-locker-grey-gloss-light-oak|https://murphyfurniture.ie/51026-large_default/100-103-053-nevada-2-drawer-bedside-locker-grey-gloss-light-oak.jpg|"Nevada 2 Drawer Bedside Locker - Grey Gloss/Light Oak Effect Veneer"|"This Nevada bedside locker has grey high gloss drawer fronts with a light oak colour 3D effect wood grain on the sides and tops. 2 spacious drawers and an open shelf will allow you to keep all your bedside essentials close to hand. Brushed steel handles add to the modern look of this chest. The top of the cabinet is big enough to hold a bedside lamp, alarm clock or anything else you might need by your bed.
Dimensions W x D x H:

400 x 400 x 610 mm
Internal Drawer Space W290 D340 H100
Front Size Drawer W350 H140
Shelf Space W340 D365 H185

Flat packed, assembly will be required."|Furniture|new|"69 EUR"||Nevada;2;Drawer;Bedside;Locker;-;Grey;Gloss/Light;Oak;Effect;Veneer|436||"IE:::0 EUR"
59104||false|"Nevada 2 Drawer Bedside Locker - White Gloss"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-103-058-nevada-2-drawer-bedside-locker-white-gloss|https://murphyfurniture.ie/51045-large_default/100-103-058-nevada-2-drawer-bedside-locker-white-gloss.jpg|"Nevada 2 Drawer Bedside Locker - White Gloss"|"This Nevada bedside locker has a white gloss finish. 2 spacious drawers and an open shelf will allow you to keep all your bedside essentials close to hand. Brushed steel handles add to the modern look of this chest. The top of the cabinet is big enough to hold a bedside lamp, alarm clock or anything else you might need by your bed.
Dimensions W X D X H:

400 x 400 x 610 mm
Internal Drawer Space W290 D340 H100
Front Size Drawer W350 H140
Shelf Space W340 D365 H185

Flat packed, assembly will be required."|Furniture|new|"69 EUR"||Nevada;2;Drawer;Bedside;Locker;-;White;Gloss|436||"IE:::0 EUR"
59108||false|"Nevada 3 Door 2 Drawer Wardrobe - Grey Gloss/light Oak Effect Veneer"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-101-077-nevada-3-door-2-drawer-wardrobe-grey-gloss-light-oak|https://murphyfurniture.ie/51103-large_default/100-101-077-nevada-3-door-2-drawer-wardrobe-grey-gloss-light-oak.jpg|"Nevada 3 Door 2 Drawer Wardrobe - Grey Gloss/Light Oak Effect Veneer"|"This Nevada 3 Door Wardrobe has an attractive gloss grey effect veneer frame, while the door and drawer fronts are finished in a high-quality veneer. Two of the doors are fitted with mirrors, adding both functionality and style. Inside the double doors, there is a hanging rail with space at the bottom for footwear or storage boxes. Behind the third door are four shelves, perfect for storing folded clothes, accessories, or linens. Two drawers provide additional storage, making this wardrobe a practical solution for organising your bedroom. Silver handles complete the look with a modern touch. Flat packed for easy assembly.
Key Features:

Gloss grey effect veneer frame with high-quality veneer door and drawer fronts
Two mirrored doors for added functionality
Spacious double-door hanging area with rail and floor storage space
Four internal shelves for folded clothes and accessories
Two drawers for extra storage
Silver handles for a modern finish
Flat packed for easy assembly

Dimensions W X D X H:

Wardrobe: 1160 x 520 x 1825 mm
Hanging Area W750 D500 H1285mm
Hanging Rail Height 1185mm
Right Door Size W375 H1645mm
Left / Middle Door Sizes W375 H1295mm

Flat packed, assembly will be required."|Furniture|new|"349 EUR"||Nevada;3;Door;2;Drawer;Wardrobe;-;Grey;Gloss/Light;Oak;Effect;Veneer|436||"IE:::0 EUR"
59111||false|"Nevada 3 Door 2 Drawer Wardrobe - Sonoma Oak Effect"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-101-101-nevada-3-door-2-drawer-wardrobe-sonoma-oak|https://murphyfurniture.ie/51141-large_default/100-101-101-nevada-3-door-2-drawer-wardrobe-sonoma-oak.jpg|"Nevada 3 Door 2 Drawer Wardrobe - Sonoma Oak Effect"|"This Nevada 3 door wardrobe has an attractive sonoma oak effect veneer frame while the door and drawer fronts are good quality veneer. 2 of the doors are fitted with mirrors. Inside the double doors is a hanging rail with space at the bottom for footwear. Behind the third door are 4 shelves, perfect for all your folded items. 2 drawers provide additional storage. Silver handles finish off this wardrobe beautifully.
Dimensions W X D X H: 1160 x 520 x 1825 mm
Product information:
Hanging Area W750 D500 H1285mm
Hanging Rail Height 1185mm
Right Door Size W375 H1645mm
Left / Middle Door Sizes W375 H1295mm
*Other furniture &amp; accessories not included.
Please remember to measure your space before ordering.
Flat packed, assembly will be required."|Furniture|new|"379 EUR"||Nevada;3;Door;2;Drawer;Wardrobe;-;Sonoma;Oak;Effect|436||"IE:::0 EUR"
59113||false|"Nevada 3 Drawer Bedside Locker - White Gloss"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-103-059-nevada-3-drawer-bedside-locker-white-gloss|https://murphyfurniture.ie/51161-large_default/100-103-059-nevada-3-drawer-bedside-locker-white-gloss.jpg|"Nevada 3 Drawer Bedside Locker - White Gloss"|"This Nevada bedside locker has a white gloss finish. It has 3 spacious drawers, perfect for bedroom storage. Brushed steel handles add to the modern look of this chest. The top of the cabinet is big enough to hold a bedside lamp, alarm clock or anything else you might need by your bed.
Dimensions W X D X H:

400 x 400 x 610 mm
Internal Drawer Space W290 D340 H100
Front Size Drawer W350 H155
Top Thickness 25

Flat packed, assembly will be required."|Furniture|new|"89 EUR"||Nevada;3;Drawer;Bedside;Locker;-;White;Gloss|436||"IE:::0 EUR"
59116||false|"Nevada 3 Drawer Bedside Locker - Grey Gloss/light Oak Effect Veneer"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-103-051-nevada-3-drawer-bedside-locker-grey-gloss-light-oak|https://murphyfurniture.ie/51201-large_default/100-103-051-nevada-3-drawer-bedside-locker-grey-gloss-light-oak.jpg|"Nevada 3 Drawer Bedside Locker - Grey Gloss/Light Oak Effect Veneer"|"This Nevada bedside locker has grey high gloss drawer fronts with a light oak colour 3D effect wood grain on the sides and tops. It has 3 spacious drawers, perfect for bedroom storage. Brushed steel handles add to the modern look of this chest. The top of the cabinet is big enough to hold a bedside lamp, alarm clock or anything else you might need by your bed.Dimensions W x D x H:

400 x 400 x 610 mm
Internal Drawer Space W290 D340 H100
Front Size Drawer W350 H155
Top Thickness 25

Flat packed, assembly will be required."|Furniture|new|"89 EUR"||Nevada;3;Drawer;Bedside;Locker;-;Grey;Gloss/Light;Oak;Effect;Veneer|436||"IE:::0 EUR"
59118||false|"Nevada 3 Drawer Chest - Grey Gloss/light Oak Effect Veneer"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-102-091-nevada-3-drawer-chest-grey-gloss-light-oak|https://murphyfurniture.ie/51220-large_default/100-102-091-nevada-3-drawer-chest-grey-gloss-light-oak.jpg|"Nevada 3 Drawer Chest - Grey Gloss/Light Oak Effect Veneer"|"This Nevada chest has high gloss grey drawer fronts with a light oak colour 3D effect wood grain on the sides and tops. 3 wide drawers provide plenty of storage for your folded clothing. Its spacious top surface is the ideal spot for anything from your house plants to your treasured picture frames. Brushed steel handles add to the modern look of this chest.
Dimensions W X D X H:

810 x 400 x 705 mm
Internal Drawer Space W695 D340 H100
Front Size Drawer W760 H190
Top Thickness 25
Anti-tip strap included

Flat packed, assembly will be required."|Furniture|new|"139 EUR"||Nevada;3;Drawer;Chest;-;Grey;Gloss/Light;Oak;Effect;Veneer|436||"IE:::0 EUR"
